,source,author,title,description,url,urlToImage,publishedAt,content
105,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Darrell Etherington,Oura partners with UCSF to determine if its smart ring can hep detect COVID-19 early,"Startups continue to find new ways to contribute to ongoing efforts to fight the global spread of COVID-19 during the current global coronavirus pandemic, and personal health hardware-maker Oura is no exception. The smart ring startup is working with the Univ…",http://techcrunch.com/2020/03/23/oura-partners-with-ucsf-to-determine-if-its-smart-ring-can-hep-detect-covid-19-early/,https://techcrunch.com/wp-content/uploads/2020/03/Oura-Ring.jpg?w=656,2020-03-23T23:08:36Z,Startups continue to find new ways to contribute to ongoing efforts to fight the global spread of COVID during the current global coronavirus pandemic and personal health hardwaremaker Oura is no exception The smart ring startup is working with the Univ  chars
106,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Natasha Lomas,Oxford Uni academics launch a tracker for COVID-19 policy interventions,"Oxford University academics have launched a project to track government responses to the coronavirus pandemic. The tool, called the Oxford COVID-19 Government Response Tracker (OxCGRT), tracks 11 indicators to generate an index that compares the stringency of…",http://techcrunch.com/2020/03/25/oxford-uni-academics-launch-a-tracker-for-covid-19-policy-interventions/,https://techcrunch.com/wp-content/uploads/2020/03/Screenshot-2020-03-25-at-16.06.24.png?w=764,2020-03-25T15:11:16Z,Oxford University academics have launched a project to track government responses to the coronavirus pandemicThe tool called the Oxford COVID Government Response Tracker OxCGRT tracks  indicators to generate an index that compares the stringency o  chars
107,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Megan Rose Dickey,"Inside the effort to turn startups into zebras, not unicorns","The priorities of venture capitalists don’t always align with those of startup founders and their workers. That’s why we’ve started to see more conversation and activity around cooperatives and the idea of Exiting to Community, spearheaded by Nathan Schneider…",http://techcrunch.com/2020/03/05/inside-the-effort-to-turn-startups-into-zebras-not-unicorns/,https://techcrunch.com/wp-content/uploads/2018/04/zebra-vs-unicorn_preview.png?w=753,2020-03-05T16:15:23Z,The priorities of venture capitalists dont always align with those of startup founders and their workersThats why weve started to see more conversation and activity around cooperatives and the idea of Exiting to Community spearheaded by Nathan Schneide  chars
108,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Danny Crichton,Stanford cancels classes in response to novel coronavirus outbreak,"Following on the heels of several major cancellations of events the past few days, including the SXSW conference in Austin and the tech conference SaaStr, Stanford University, which is located in the heart of Silicon Valley in Palo Alto, California, announced…",http://techcrunch.com/2020/03/06/stanford-cancels-classes-in-response-to-novel-coronavirus-outbreak/,https://techcrunch.com/wp-content/uploads/2019/09/GettyImages-1172033932.jpg?w=598,2020-03-07T05:14:22Z,Following on the heels of several major cancellations of events the past few days including the SXSW conferencein Austin and the tech conference SaaStr Stanford University which is located in the heart of Silicon Valley in Palo Alto California announced  chars
109,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Darrell Etherington,Oxford scientists develop new coronavirus test that provides results in just 30 minutes,"Scientists at the University of Oxford have developed a new coronavirus test that produces results around three times faster than the current fastest testing methods, and that requires only relatively simple technical instrumentation. In addition to these ben…",http://techcrunch.com/2020/03/18/oxford-scientists-develop-new-coronavirus-test-that-provides-results-in-just-30-minutes/,https://techcrunch.com/wp-content/uploads/2020/03/WeChat-Image_20200316113219.jpg?w=764,2020-03-18T12:42:01Z,Scientists at the University of Oxford have developed a new coronavirus test that produces results around three times faster than the current fastest testing methods and that requires only relatively simple technical instrumentation In addition to these ben  chars
110,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Natasha Mascarenhas,Plastiq raises $75M to help small businesses use credit cards more,"When Eliot Buchanan tried to use his credit card to pay his Harvard tuition bill, the payment was rejected because the university said it doesn’t accept credit. Realizing the same problem exists for thousands of different transactions like board, rent and ven…",http://techcrunch.com/2020/03/25/plastiq-raises-75m-to-help-small-businesses-use-credit-cards-more/,https://techcrunch.com/wp-content/uploads/2017/02/gettyimages-517409138.png?w=711,2020-03-25T23:50:35Z,When Eliot Buchanan tried to use his credit card to pay his Harvard tuition bill the payment was rejected because the university said it doesnt accept credit Realizing the same problem exists for thousands of different transactions like board rent and vend  chars
111,"{'id': 'mashable', 'name': 'Mashable'}",Rachel Thompson,"Scientists made an environmentally friendly gin from peas. Yes, it will still get you drunk.","Garden peas are probably the last thing you'd ever expect to go into your gin and tonic. But, scientists at Abertay University and the James Hutton Institute in Scotland have created a gin using garden peas. Yes, you read that correctly. The gin is called Nàd…",https://mashable.com/article/gin-garden-peas/,https://mondrian.mashable.com/2020%252F02%252F28%252Fdb%252Fa1436829b98c4d38ae79959b343ca60d.6410d.jpg%252F1200x630.jpg?signature=sk-ONPJSPR-HVDu7BXwI9k8hHT0=,2020-02-28T16:44:58Z,Garden peas are probably the last thing youd ever expect to go into your gin and tonicBut scientists at Abertay University and the James Hutton Institute in Scotland have created a gin using garden peas Yes you read that correctly The gin is called N  chars
112,"{'id': 'cnn', 'name': 'CNN'}",,She's on the front lines of coronavirus testing,A doctor and her team of researchers at the University of Nebraska Medical Center have developed their own rapid test for coronavirus. Her patients can receive results in under six hours.,https://www.cnn.com/videos/health/2020/03/13/coronavirus-testing-university-of-nebraska-medical-center-orig-ns-mss-bu.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200313140917-coronavirus-testing-unmc-dr-jana-broadhurst-1-super-tease.jpg,2020-03-14T00:10:06Z,Chat with us in Facebook Messenger Find out whats happening in the world as it unfolds
113,"{'id': None, 'name': 'Gizmodo.com'}",Tom McKay,"Encryption Flaws Leave Millions of Toyota, Kia, and Hyundai Cars Vulnerable to Key Cloning","Millions of cars with radio-enabled keys made by Toyota, Hyundai, and Kia may be vulnerable to hijacking thanks to a flaw in their encryption implementation, Wired reported this week, citing the results of a KU Leuven in Belgium and University of Birmingham s…",https://gizmodo.com/encryption-flaws-leave-millions-of-toyota-kia-and-hyu-1842132716,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ebknlchkxfdrrltwye1c.jpg",2020-03-05T23:45:00Z,Millions of cars with radioenabled keys made by Toyota Hyundai and Kia may be vulnerable to hijacking thanks to a flaw in their encryption implementation Wired reported this week citing the results of a KU Leuven in Belgium and University of Birmingham s  chars
114,"{'id': None, 'name': 'Gizmodo.com'}",Andrew Liszewski,AI Trained on Moon Craters Is Helping Find Unexploded Bombs From the Vietnam War,"There’s still no completely safe and surefire method for locating unexploded ordinance after a war is over, but researchers at Ohio State University have found a way to harness image processing algorithms, powered by machine learning, to study satellite image…",https://gizmodo.com/ai-trained-on-moon-craters-is-helping-find-unexploded-b-1842510565,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/fmthxjw8lzseewvtqgx9.jpg",2020-03-26T18:50:00Z,Theres still no completely safe and surefire method for locating unexploded ordinance after a war is over but researchers at Ohio State University have found a way to harness image processing algorithms powered by machine learning to study satellite imager  chars
115,"{'id': None, 'name': 'Slashdot.org'}",EditorDavid,University of California Students Strike To Protest Graduate Student Pay,"There's more than 280,000 students in the prestigious University of California system, spread throughout 10 campuses across the state. But now ""a growing number"" of students and faculty members are walking out of classes and holding rallies, reports the Los A…",https://news.slashdot.org/story/20/03/09/055230/university-of-california-students-strike-to-protest-graduate-student-pay,https://a.fsdn.com/sd/topics/education_64.png,2020-03-09T05:15:00Z,During widespread UC campus demonstrations students filled the Janss Steps at UCLA Sproul Plaza at UC Berkeley and Cheadle Hall at UC Santa Barbara on Thursday and other pickets unfolded on Friday At Santa Cruz  where the protests began three month  chars
116,"{'id': None, 'name': 'Gizmodo.com'}",Matt Novak,Here's Every New Coronavirus Case Reported in the U.S. Over the Past 24 Hours,"The U.S. reported 21 new coronavirus cases during the past 24 hours, as the number of infected continues to climb. At least nine people have died from COVID-19 in the U.S., all in the state of Washington, and there are currently at least 129 cases of the dise…",https://gizmodo.com/heres-every-new-coronavirus-case-reported-in-the-u-s-o-1842079867,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/cqdenqvos6fsvuve204g.jpg",2020-03-04T12:30:00Z,The US reported  new coronavirus cases during the past  hours as the number of infected continues to climb At least nine people have died from COVID in the US all in the state of Washington and there are currently at least  cases of the dise  chars
117,"{'id': None, 'name': 'Gizmodo.com'}",Andrew Liszewski,Thrown Rocks Are No Threat to These Drones That Have Mastered Dodgeball,"The days of knocking an annoying drone out of the air with a precisely thrown rock might soon be over. Researchers at the University of Zurich have upgraded a drone with a special camera that can quickly spot approaching obstacles, allowing the craft to avoid…",https://gizmodo.com/thrown-rocks-are-no-threat-to-these-drones-that-have-ma-1842493335,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/a8krnauxarcm0spflrkm.gif",2020-03-25T19:20:00Z,The days of knocking an annoying drone out of the air with a precisely thrown rock might soon be over Researchers at the University of Zurich have upgraded a drone with a special camera that can quickly spot approaching obstacles allowing the craft to avoid  chars
118,"{'id': None, 'name': 'Lifehacker.com'}",Brendan Hesse,Playing This Free Game Might Help Find a Coronavirus Cure,Want to help researchers understand and find a vaccine for the coronavirus? Help them out by playing this video game. Read more...,https://lifehacker.com/playing-this-free-game-might-help-find-a-coronavirus-cu-1842125612,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/llkzq45n6un5y97rkejm.png",2020-03-05T21:30:00Z,Want to help researchers understand and find a vaccine for the coronavirus Help them out by playing this video gameFoldit is a free puzzle game that tasks players with folding protein chains to change the way they behave It was originally created by deve  chars
119,"{'id': 'mashable', 'name': 'Mashable'}",Nikolay Nikolov,"By just thinking about it, amputees move robot hands with unprecedented precision","In a major breakthrough in prosthetics, researchers at the University of Michigan have been able to amplify nerve signals from residual limbs using tiny muscle grafts. The improved connection means bionic limbs pick up clearer signals from the human brain and…",https://mashable.com/video/mind-controlled-prosthetics/,https://mondrian.mashable.com/2020%252F03%252F10%252F61%252F3d248fad34a64086ae6946dc6f705c97.56381.jpg%252F1200x630.jpg?signature=vuKHoa2Tz8p-N61bDuExTPyioQg=,2020-03-10T16:05:50Z,In a major breakthrough in prosthetics researchers at the University of Michigan have been able to amplify nerve signals from residual limbs using tiny muscle graftsThe improved connection means bionic limbs pick up clearer signals from the human brain a  chars
120,"{'id': None, 'name': 'Entrepreneur.com'}",Jessica Thomas,"Where Did the Most Billionaires Go to College, and What Did They Study? (Infographic)",One U.S. university leads the pack.,https://www.entrepreneur.com/article/347276,https://assets.entrepreneur.com/content/3x2/2000/20200306171644-GettyImages-503115417.jpeg,2020-03-10T18:00:00Z,March  min readThe narrative of the college dropout who became an insanely successful startup founder is one thats entrepreneurial lore Mark Zuckerberg Bill Gates Steve Jobs and Theranos founder Elizabeth Holmes all dropped out of undergrad  chars
121,"{'id': None, 'name': 'Gizmodo.com'}",Andrew Liszewski,Wearing This New Infrared Camouflage Will Keep You Hidden From a Predator's Thermal Vision,"You can cover yourself from head to toe in fatigues or dark clothing, but it’s nearly impossible to hide from a thermal camera that can see the invisible infrared radiation your body emits. Or is it? Researchers from the University of San Diego have created a…",https://gizmodo.com/wearing-this-new-infrared-camouflage-will-keep-you-hidd-1842092227,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/m6agdotjjaci8jso8qdt.gif",2020-03-04T19:10:00Z,Gif University of California San Diego YouTubeYou can cover yourself from head to toe in fatigues or dark clothing but its nearly impossible to hide from a thermal camera that can see the invisible infrared radiation your body emits Or is it Researche  chars
122,"{'id': None, 'name': 'Gizmodo.com'}",Matt Novak,India Locks Down Entire Population of 1.3 Billion For 21 Days,"The government of India will ban all 1.3 billion people in the country from leaving their homes for 21 days, according to a new declaration made Tuesday night by Prime Minister Narendra Modi. The total lockdown is an effort to slow the spread of covid-19, an …",https://gizmodo.com/india-locks-down-entire-population-of-1-3-billion-for-2-1842471140,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/e3m27vkongg2yz3r899m.jpg",2020-03-24T17:00:00Z,The government of India will ban all  billion people in the country from leaving their homes for  days according to a new declaration made Tuesday night by Prime Minister Narendra Modi The total lockdown is an effort to slow the spread of covid an   chars
123,"{'id': None, 'name': 'Ctvnews.ca'}",Andrew Weichel,Vancouver university temporarily closed over 'possible student exposure' to COVID-19 - CTV News,Vancouver university temporarily closed over 'possible student exposure' to COVID-19 CTV News University Canada West closes Vancouver campus following presumptive case of COVID-19 Global News View Full coverage on Google News,https://bc.ctvnews.ca/vancouver-university-temporarily-closed-over-possible-student-exposure-to-covid-19-1.4840310,https://www.ctvnews.ca/polopoly_fs/1.4840313.1583430663!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2020-03-05T17:54:00Z,VANCOUVER  A small private university in downtown Vancouver is closing its campus for three days after learning two students may have been exposed to COVIDUniversity Canada West announced Thursday the students have both been placed in isolation and   chars
